theme0,theme1,theme2,theme3,theme4,species,leading_species,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100
?,?,2401002,?,2421252,softwood,softwood,0.0,0.0,0.0,3.0,10.0,17.0,35.0,63.0,95.0,122.0,146.0,168.0,188.0,205.0,220.0,233.0,244.0,253.0,262.0,268.0,274.0,279.0,283.0,286.0,288.0,291.0,292.0,294.0,295.0,296.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0
?,?,2402002,?,2422252,softwood,softwood,0.0,0.0,0.0,7.0,17.0,42.0,81.0,133.0,188.0,231.0,269.0,302.0,331.0,353.0,373.0,390.0,402.0,413.0,421.0,429.0,435.0,441.0,445.0,449.0,452.0,454.0,456.0,458.0,459.0,460.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0
?,?,2403002,?,2423252,softwood,softwood,0.0,0.0,0.0,15.0,42.0,108.0,187.0,281.0,374.0,446.0,503.0,548.0,587.0,617.0,641.0,661.0,676.0,688.0,697.0,704.0,717.0,734.0,748.0,757.0,764.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0
?,?,2402003,?,2422253,softwood,softwood,0.0,0.0,0.0,0.0,3.0,11.0,32.0,66.0,108.0,149.0,188.0,225.0,260.0,293.0,324.0,352.0,377.0,399.0,420.0,437.0,454.0,469.0,483.0,497.0,508.0,519.0,528.0,536.0,544.0,552.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0
?,?,2403003,?,2423253,softwood,softwood,0.0,0.0,0.0,1.0,11.0,44.0,95.0,166.0,240.0,302.0,358.0,408.0,452.0,490.0,522.0,551.0,578.0,601.0,620.0,636.0,653.0,667.0,679.0,690.0,703.0,714.0,724.0,732.0,740.0,747.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0,753.0
?,?,2402004,?,2422254,softwood,softwood,0.0,0.0,0.0,0.0,0.0,2.0,8.0,20.0,37.0,58.0,82.0,108.0,134.0,161.0,187.0,212.0,235.0,257.0,277.0,296.0,313.0,329.0,344.0,357.0,369.0,381.0,391.0,400.0,409.0,417.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0
?,?,2403004,?,2423254,softwood,softwood,0.0,0.0,0.0,0.0,2.0,8.0,24.0,48.0,79.0,112.0,149.0,185.0,221.0,255.0,287.0,317.0,344.0,370.0,393.0,415.0,435.0,452.0,469.0,484.0,497.0,509.0,520.0,530.0,539.0,547.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0
?,?,2401007,?,2421257,softwood,softwood,0.0,0.0,0.0,0.0,3.0,14.0,37.0,72.0,114.0,153.0,190.0,224.0,256.0,286.0,312.0,336.0,357.0,377.0,394.0,410.0,423.0,436.0,448.0,458.0,468.0,477.0,486.0,493.0,500.0,506.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0
?,?,2402007,?,2422257,softwood,softwood,0.0,0.0,0.0,1.0,8.0,34.0,76.0,130.0,190.0,241.0,285.0,325.0,360.0,391.0,418.0,442.0,462.0,480.0,497.0,512.0,526.0,537.0,547.0,557.0,567.0,575.0,582.0,589.0,596.0,603.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0
?,?,2403007,?,2423257,softwood,softwood,0.0,0.0,0.0,3.0,30.0,91.0,168.0,255.0,338.0,405.0,459.0,506.0,544.0,578.0,607.0,631.0,653.0,672.0,689.0,706.0,722.0,731.0,739.0,748.0,758.0,766.0,775.0,785.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0
?,?,2402000,?,2422260,softwood,softwood,0.0,0.0,0.0,0.0,3.0,13.0,35.0,64.0,103.0,145.0,181.0,214.0,245.0,272.0,298.0,320.0,341.0,359.0,376.0,390.0,403.0,415.0,426.0,437.0,446.0,455.0,463.0,470.0,476.0,482.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0
?,?,2403000,?,2423260,softwood,softwood,0.0,0.0,0.0,2.0,12.0,45.0,94.0,149.0,211.0,272.0,320.0,360.0,396.0,427.0,453.0,476.0,496.0,515.0,531.0,545.0,557.0,569.0,580.0,590.0,598.0,607.0,615.0,623.0,629.0,633.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0
?,?,2403001,?,2423261,softwood,softwood,0.0,0.0,0.0,0.0,1.0,3.0,9.0,23.0,42.0,66.0,93.0,122.0,152.0,182.0,211.0,238.0,264.0,289.0,311.0,332.0,351.0,369.0,385.0,400.0,414.0,427.0,438.0,448.0,458.0,466.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0
?,?,2401002,?,2421262,softwood,softwood,0.0,0.0,0.0,3.0,10.0,17.0,35.0,58.0,89.0,122.0,147.0,169.0,189.0,206.0,222.0,235.0,246.0,255.0,263.0,270.0,276.0,281.0,284.0,287.0,290.0,292.0,294.0,296.0,297.0,298.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0
?,?,2402002,?,2422262,softwood,softwood,0.0,0.0,0.0,7.0,17.0,42.0,81.0,125.0,177.0,229.0,269.0,302.0,331.0,353.0,373.0,390.0,403.0,413.0,421.0,429.0,436.0,441.0,446.0,449.0,452.0,455.0,457.0,458.0,459.0,460.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0
?,?,2403002,?,2423262,softwood,softwood,0.0,0.0,0.0,15.0,42.0,108.0,187.0,266.0,353.0,435.0,495.0,538.0,577.0,606.0,629.0,648.0,663.0,674.0,683.0,690.0,697.0,704.0,709.0,713.0,717.0,720.0,722.0,724.0,725.0,727.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0,728.0
?,?,2402003,?,2422263,softwood,softwood,0.0,0.0,0.0,0.0,3.0,11.0,32.0,62.0,103.0,148.0,188.0,226.0,261.0,294.0,324.0,353.0,377.0,400.0,421.0,438.0,455.0,470.0,484.0,497.0,509.0,520.0,529.0,537.0,545.0,553.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0
?,?,2403003,?,2423263,softwood,softwood,0.0,0.0,0.0,1.0,11.0,44.0,95.0,157.0,228.0,299.0,357.0,407.0,451.0,489.0,521.0,550.0,577.0,600.0,619.0,635.0,652.0,666.0,678.0,689.0,702.0,713.0,723.0,731.0,739.0,746.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0,752.0
?,?,2402004,?,2422264,softwood,softwood,0.0,0.0,0.0,0.0,0.0,2.0,8.0,20.0,37.0,58.0,82.0,108.0,134.0,161.0,187.0,212.0,235.0,257.0,277.0,296.0,313.0,329.0,344.0,357.0,369.0,381.0,391.0,400.0,409.0,417.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0
?,?,2403004,?,2423264,softwood,softwood,0.0,0.0,0.0,0.0,2.0,8.0,24.0,48.0,79.0,112.0,149.0,185.0,221.0,255.0,287.0,317.0,344.0,370.0,393.0,415.0,435.0,452.0,469.0,484.0,497.0,509.0,520.0,530.0,539.0,547.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0
?,?,2401007,?,2421267,softwood,softwood,0.0,0.0,0.0,0.0,3.0,14.0,37.0,68.0,108.0,152.0,190.0,225.0,257.0,286.0,313.0,337.0,358.0,377.0,395.0,410.0,424.0,436.0,448.0,459.0,469.0,478.0,486.0,494.0,500.0,506.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0
?,?,2402007,?,2422267,softwood,softwood,0.0,0.0,0.0,1.0,8.0,34.0,76.0,124.0,182.0,239.0,284.0,324.0,360.0,390.0,418.0,441.0,461.0,480.0,497.0,512.0,525.0,536.0,546.0,557.0,566.0,574.0,582.0,588.0,595.0,602.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0
?,?,2403007,?,2423267,softwood,softwood,0.0,0.0,0.0,3.0,30.0,91.0,168.0,246.0,327.0,399.0,455.0,501.0,539.0,573.0,602.0,626.0,648.0,668.0,685.0,702.0,717.0,726.0,734.0,743.0,753.0,761.0,769.0,773.0,778.0,782.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0,785.0
?,?,2402000,?,2422310,softwood,softwood,0.0,0.0,0.0,0.0,3.0,16.0,38.0,68.0,101.0,137.0,171.0,204.0,235.0,262.0,287.0,310.0,330.0,348.0,364.0,379.0,393.0,405.0,416.0,426.0,435.0,444.0,452.0,459.0,465.0,471.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0
?,?,2403000,?,2423310,softwood,softwood,0.0,0.0,0.0,2.0,14.0,53.0,103.0,158.0,213.0,265.0,311.0,351.0,386.0,417.0,444.0,467.0,487.0,506.0,522.0,536.0,549.0,560.0,571.0,580.0,589.0,597.0,605.0,612.0,618.0,623.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0
?,?,2403001,?,2423311,softwood,softwood,0.0,0.0,0.0,0.0,1.0,3.0,9.0,23.0,42.0,66.0,93.0,122.0,152.0,182.0,211.0,238.0,264.0,289.0,311.0,332.0,351.0,369.0,385.0,400.0,414.0,427.0,438.0,448.0,458.0,466.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0
?,?,2401002,?,2421312,softwood,softwood,0.0,0.0,0.0,3.0,11.0,20.0,38.0,61.0,87.0,112.0,136.0,158.0,178.0,195.0,209.0,222.0,233.0,242.0,250.0,256.0,261.0,266.0,270.0,273.0,275.0,278.0,279.0,281.0,282.0,283.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0
?,?,2402002,?,2422312,softwood,softwood,0.0,0.0,0.0,7.0,19.0,50.0,89.0,133.0,177.0,218.0,255.0,287.0,314.0,336.0,355.0,371.0,383.0,393.0,401.0,408.0,415.0,419.0,423.0,427.0,429.0,431.0,433.0,434.0,435.0,436.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0
?,?,2403002,?,2423312,softwood,softwood,0.0,0.0,0.0,16.0,49.0,127.0,209.0,289.0,365.0,431.0,487.0,528.0,567.0,595.0,617.0,636.0,651.0,662.0,670.0,677.0,683.0,688.0,692.0,695.0,698.0,700.0,701.0,703.0,704.0,705.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0,706.0
?,?,2402003,?,2422313,softwood,softwood,0.0,0.0,0.0,0.0,3.0,13.0,34.0,64.0,100.0,138.0,177.0,214.0,250.0,282.0,312.0,340.0,364.0,387.0,407.0,425.0,442.0,457.0,471.0,484.0,495.0,506.0,516.0,525.0,533.0,541.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0
?,?,2403003,?,2423313,softwood,softwood,0.0,0.0,0.0,1.0,13.0,52.0,105.0,167.0,230.0,290.0,345.0,395.0,438.0,476.0,509.0,538.0,564.0,587.0,607.0,624.0,640.0,654.0,666.0,678.0,690.0,700.0,709.0,718.0,725.0,732.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0,738.0
?,?,2402004,?,2422314,softwood,softwood,0.0,0.0,0.0,0.0,0.0,2.0,8.0,20.0,37.0,58.0,82.0,108.0,134.0,161.0,187.0,212.0,235.0,257.0,277.0,296.0,313.0,329.0,344.0,357.0,369.0,381.0,391.0,400.0,409.0,417.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0
